playerID,yearID,teamID,inseason,manager_G,manager_W,manager_L,teamRank,plyrMgr,Half
shettbi99,1900,PHI,1,141,75,63,3,N,
clarkfr01,1900,PIT,1,140,79,60,2,Y,
tebeapa01,1900,SLN,1,92,42,50,5,Y,
heilblo99,1900,SLN,2,50,23,25,5,N,
mcgrajo01,1901,BLA,1,135,68,65,5,Y,
colliji01,1901,BOS,1,138,79,57,2,Y,
hanlone01,1901,BRO,1,137,79,57,3,N,
seleefr99,1901,BSN,1,140,69,69,5,N,
griffcl01,1901,CHA,1,137,83,53,1,Y,
loftuto01,1901,CHN,1,140,53,86,6,N,
mcphebi01,1901,CIN,1,142,52,87,8,N,
mcaleji01,1901,CLE,1,138,54,82,7,Y,
stallge01,1901,DET,1,136,74,61,3,N,
duffyhu01,1901,MLA,1,139,48,89,8,Y,
davisge01,1901,NY1,1,141,52,85,7,Y,
mackco01,1901,PHA,1,137,74,62,4,N,
shettbi99,1901,PHI,1,140,83,57,2,N,
clarkfr01,1901,PIT,1,140,90,49,1,Y,
donovpa01,1901,SLN,1,142,76,64,4,Y,
manniji01,1901,WS1,1,138,61,73,6,N,
mcgrajo01,1902,BLA,1,58,26,31,8,Y,
robinwi01,1902,BLA,2,83,24,57,8,Y,
colliji01,1902,BOS,1,138,77,60,3,Y,
hanlone01,1902,BRO,1,141,75,63,2,N,
buckeal99,1902,BSN,1,142,73,64,3,N,
griffcl01,1902,CHA,1,138,74,60,4,Y,
seleefr99,1902,CHN,1,143,68,69,5,N,
mcphebi01,1902,CIN,1,65,27,37,4,N,
bancrfr99,1902,CIN,2,16,9,7,4,N,
kellejo01,1902,CIN,3,60,34,26,4,Y,
armoubi99,1902,CLE,1,137,69,67,5,N,
dwyerfr01,1902,DET,1,137,52,83,7,N,
fogelho99,1902,NY1,1,44,18,23,8,N,
smithhe01,1902,NY1,2,32,5,27,8,Y,
mcgrajo01,1902,NY1,3,65,25,38,8,Y,
mackco01,1902,PHA,1,137,83,53,1,N,
shettbi99,1902,PHI,1,138,56,81,7,N,
clarkfr01,1902,PIT,1,142,103,36,1,Y,
mcaleji01,1902,SLA,1,140,78,58,2,Y,
donovpa01,1902,SLN,1,140,56,78,6,Y,
loftuto01,1902,WS1,1,138,61,75,6,N,
colliji01,1903,BOS,1,141,91,47,1,Y,
hanlone01,1903,BRO,1,139,70,66,5,N,
buckeal99,1903,BSN,1,140,58,80,6,N,
callani01,1903,CHA,1,138,60,77,7,Y,
seleefr99,1903,CHN,1,139,82,56,3,N,
kellejo01,1903,CIN,1,141,74,65,4,Y,
armoubi99,1903,CLE,1,140,77,63,3,N,
barroed99,1903,DET,1,137,65,71,5,N,
mcgrajo01,1903,NY1,1,142,84,55,2,Y,
griffcl01,1903,NYA,1,136,72,62,4,Y,
mackco01,1903,PHA,1,137,75,60,2,N,
zimmech01,1903,PHI,1,139,49,86,7,Y,
clarkfr01,1903,PIT,1,141,91,49,1,Y,
mcaleji01,1903,SLA,1,139,65,74,6,N,
donovpa01,1903,SLN,1,139,43,94,8,Y,
loftuto01,1903,WS1,1,140,43,94,8,N,
colliji01,1904,BOS,1,157,95,59,1,Y,
hanlone01,1904,BRO,1,154,56,97,6,N,
buckeal99,1904,BSN,1,155,55,98,7,N,
callani01,1904,CHA,1,42,23,18,3,Y,
jonesfi01,1904,CHA,2,114,66,47,3,Y,
seleefr99,1904,CHN,1,156,93,60,2,N,
kellejo01,1904,CIN,1,157,88,65,3,Y,
armoubi99,1904,CLE,1,154,86,65,4,N,
barroed99,1904,DET,1,84,32,46,7,N,
lowebo01,1904,DET,2,78,30,44,7,Y,
mcgrajo01,1904,NY1,1,158,106,47,1,Y,
griffcl01,1904,NYA,1,155,92,59,2,Y,
mackco01,1904,PHA,1,155,81,70,5,N,
duffyhu01,1904,PHI,1,155,52,100,8,Y,
clarkfr01,1904,PIT,1,156,87,66,4,Y,
mcaleji01,1904,SLA,1,156,65,87,6,N,
nichoki01,1904,SLN,1,155,75,79,5,Y,
kittrma01,1904,WS1,1,18,1,16,8,Y,
donovpa01,1904,WS1,2,139,37,97,8,Y,
colliji01,1905,BOS,1,153,78,74,4,Y,
hanlone01,1905,BRO,1,155,48,104,8,N,
tennefr02,1905,BSN,1,156,51,103,7,Y,
jonesfi01,1905,CHA,1,158,92,60,2,Y,
seleefr99,1905,CHN,1,65,37,28,3,N,
chancfr01,1905,CHN,2,90,55,33,3,Y,
kellejo01,1905,CIN,1,155,79,74,5,Y,
lajoina01,1905,CLE,1,58,37,21,5,Y,
bradlbi01,1905,CLE,2,41,20,21,5,Y,
lajoina01,1905,CLE,3,56,19,36,5,Y,
armoubi99,1905,DET,1,154,79,74,3,N,
mcgrajo01,1905,NY1,1,155,105,48,1,Y,
griffcl01,1905,NYA,1,152,71,78,6,Y,
mackco01,1905,PHA,1,152,92,56,1,N,
duffyhu01,1905,PHI,1,155,83,69,4,Y,
clarkfr01,1905,PIT,1,155,96,57,2,Y,
mcaleji01,1905,SLA,1,156,54,99,8,N,
nichoki01,1905,SLN,1,14,5,9,6,Y,
burkeji01,1905,SLN,2,90,34,56,6,Y,
robisst99,1905,SLN,3,50,19,31,6,N,
stahlja01,1905,WS1,1,154,64,87,7,Y,
colliji01,1906,BOS,1,115,35,79,8,Y,
stahlch01,1906,BOS,2,40,14,26,8,Y,
donovpa01,1906,BRO,1,153,66,86,5,Y,
tennefr02,1906,BSN,1,152,49,102,8,Y,
jonesfi01,1906,CHA,1,154,93,58,1,Y,
chancfr01,1906,CHN,1,155,116,36,1,Y,
hanlone01,1906,CIN,1,155,64,87,6,N,
lajoina01,1906,CLE,1,157,89,64,3,Y,
armoubi99,1906,DET,1,151,71,78,6,N,
mcgrajo01,1906,NY1,1,153,96,56,2,Y,
griffcl01,1906,NYA,1,155,90,61,2,Y,
mackco01,1906,PHA,1,149,78,67,4,N,
duffyhu01,1906,PHI,1,154,71,82,4,Y,
clarkfr01,1906,PIT,1,154,93,60,3,Y,
mcaleji01,1906,SLA,1,154,76,73,5,N,
mcclojo99,1906,SLN,1,154,52,98,7,N,
stahlja01,1906,WS1,1,151,55,95,7,Y,
youngcy01,1907,BOS,1,6,3,3,7,Y,
huffge99,1907,BOS,2,8,2,6,7,N,
unglabo01,1907,BOS,3,29,9,20,7,Y,
mcguide01,1907,BOS,4,112,45,61,7,Y,
donovpa01,1907,BRO,1,153,65,83,5,Y,
tennefr02,1907,BSN,1,152,58,90,7,Y,
jonesfi01,1907,CHA,1,157,87,64,3,Y,
chancfr01,1907,CHN,1,155,107,45,1,Y,
hanlone01,1907,CIN,1,156,66,87,6,N,
lajoina01,1907,CLE,1,158,85,67,4,Y,
jennihu01,1907,DET,1,153,92,58,1,Y,
mcgrajo01,1907,NY1,1,155,82,71,4,N,
griffcl01,1907,NYA,1,152,70,78,5,Y,
mackco01,1907,PHA,1,150,88,57,2,N,
murrabi99,1907,PHI,1,149,83,64,3,N,
clarkfr01,1907,PIT,1,157,91,63,2,Y,
mcaleji01,1907,SLA,1,155,69,83,6,Y,
mcclojo99,1907,SLN,1,155,52,101,8,N,
cantijo99,1907,WS1,1,154,49,102,8,N,
mcguide01,1908,BOS,1,115,53,62,5,Y,
lakefr01,1908,BOS,2,40,22,17,5,N,
donovpa01,1908,BRO,1,154,53,101,7,N,
kellejo01,1908,BSN,1,156,63,91,6,Y,
jonesfi01,1908,CHA,1,156,88,64,3,Y,
chancfr01,1908,CHN,1,158,99,55,1,Y,
ganzejo01,1908,CIN,1,155,73,81,5,Y,
lajoina01,1908,CLE,1,157,90,64,2,Y,
jennihu01,1908,DET,1,154,90,63,1,N,
mcgrajo01,1908,NY1,1,157,98,56,3,N,
griffcl01,1908,NYA,1,57,24,32,8,N,
elberki01,1908,NYA,2,98,27,71,8,Y,
mackco01,1908,PHA,1,157,68,85,6,N,
murrabi99,1908,PHI,1,155,83,71,4,N,
clarkfr01,1908,PIT,1,155,98,56,2,Y,
mcaleji01,1908,SLA,1,155,83,69,4,N,
mcclojo99,1908,SLN,1,154,49,105,8,N,
cantijo99,1908,WS1,1,155,67,85,7,N,
lakefr01,1909,BOS,1,152,88,63,3,N,
lumleha01,1909,BRO,1,155,55,98,6,Y,
bowerfr01,1909,BSN,1,76,22,54,8,Y,
smithha03,1909,BSN,2,79,23,54,8,Y,
sullibi03,1909,CHA,1,159,78,74,4,Y,
chancfr01,1909,CHN,1,155,104,49,2,Y,
griffcl01,1909,CIN,1,157,77,76,4,Y,
lajoina01,1909,CLE,1,114,57,57,6,Y,
mcguide01,1909,CLE,2,41,14,25,6,N,
jennihu01,1909,DET,1,158,98,54,1,Y,
mcgrajo01,1909,NY1,1,158,92,61,3,N,
stallge01,1909,NYA,1,153,74,77,5,N,
mackco01,1909,PHA,1,153,95,58,2,N,
murrabi99,1909,PHI,1,154,74,79,5,N,
clarkfr01,1909,PIT,1,154,110,42,1,Y,
mcaleji01,1909,SLA,1,154,61,89,7,N,
bresnro01,1909,SLN,1,154,54,98,7,Y,
cantijo99,1909,WS1,1,156,42,110,8,N,
donovpa01,1910,BOS,1,158,81,72,4,N,
dahlebi01,1910,BRO,1,156,64,90,6,Y,
lakefr01,1910,BSN,1,157,53,100,8,Y,
duffyhu01,1910,CHA,1,156,68,85,6,N,
chancfr01,1910,CHN,1,154,104,50,1,Y,
griffcl01,1910,CIN,1,156,75,79,5,Y,
mcguide01,1910,CLE,1,161,71,81,5,Y,
jennihu01,1910,DET,1,155,86,68,3,N,
mcgrajo01,1910,NY1,1,155,91,63,2,N,
stallge01,1910,NYA,1,142,78,59,2,N,
chaseha01,1910,NYA,2,14,10,4,2,Y,
mackco01,1910,PHA,1,155,102,48,1,N,
dooinre01,1910,PHI,1,157,78,75,4,Y,
clarkfr01,1910,PIT,1,154,86,67,3,Y,
oconnja01,1910,SLA,1,158,47,107,8,Y,
bresnro01,1910,SLN,1,153,63,90,7,Y,
mcaleji01,1910,WS1,1,157,66,85,7,N,
donovpa01,1911,BOS,1,153,78,75,5,N,
dahlebi01,1911,BRO,1,154,64,86,7,Y,
tennefr02,1911,BSN,1,156,44,107,8,Y,
duffyhu01,1911,CHA,1,154,77,74,4,N,
chancfr01,1911,CHN,1,158,92,62,2,Y,
griffcl01,1911,CIN,1,159,70,83,6,N,
mcguide01,1911,CLE,1,17,6,11,3,N,
stovage01,1911,CLE,2,139,74,62,3,Y,
jennihu01,1911,DET,1,154,89,65,2,N,
mcgrajo01,1911,NY1,1,154,99,54,1,N,
chaseha01,1911,NYA,1,153,76,76,6,Y,
mackco01,1911,PHA,1,152,101,50,1,N,
dooinre01,1911,PHI,1,153,79,73,4,Y,
clarkfr01,1911,PIT,1,156,85,69,3,Y,
wallabo01,1911,SLA,1,152,45,107,8,Y,
bresnro01,1911,SLN,1,158,75,74,5,Y,
mcaleji01,1911,WS1,1,154,64,90,7,N,
stahlja01,1912,BOS,1,154,105,47,1,Y,
dahlebi01,1912,BRO,1,153,58,95,7,N,
klingjo01,1912,BSN,1,155,52,101,8,Y,
callani01,1912,CHA,1,158,78,76,4,Y,
chancfr01,1912,CHN,1,153,91,59,3,Y,
odayha01,1912,CIN,1,155,75,78,4,N,
davisha01,1912,CLE,1,127,54,71,5,Y,
birmijo01,1912,CLE,2,28,21,7,5,Y,
jennihu01,1912,DET,1,154,69,84,6,Y,
mcgrajo01,1912,NY1,1,154,103,48,1,N,
wolveha01,1912,NYA,1,153,50,102,8,Y,
mackco01,1912,PHA,1,153,90,62,3,N,
dooinre01,1912,PHI,1,152,73,79,5,Y,
clarkfr01,1912,PIT,1,153,93,58,2,N,
wallabo01,1912,SLA,1,40,12,27,7,Y,
stovage01,1912,SLA,2,117,41,74,7,Y,
bresnro01,1912,SLN,1,153,63,90,6,Y,
griffcl01,1912,WS1,1,154,91,61,2,Y,
stahlja01,1913,BOS,1,81,39,41,4,Y,
carribi02,1913,BOS,2,70,40,30,4,Y,
dahlebi01,1913,BRO,1,152,65,84,6,N,
stallge01,1913,BSN,1,154,69,82,5,N,
callani01,1913,CHA,1,153,78,74,5,Y,
eversjo01,1913,CHN,1,155,88,65,3,Y,
tinkejo01,1913,CIN,1,156,64,89,7,Y,
birmijo01,1913,CLE,1,155,86,66,3,Y,
jennihu01,1913,DET,1,153,66,87,6,N,
mcgrajo01,1913,NY1,1,156,101,51,1,N,
chancfr01,1913,NYA,1,153,57,94,7,Y,
mackco01,1913,PHA,1,153,96,57,1,N,
dooinre01,1913,PHI,1,159,88,63,2,Y,
clarkfr01,1913,PIT,1,155,78,71,4,Y,
stovage01,1913,SLA,1,135,50,84,8,Y,
austiji01,1913,SLA,2,8,2,6,8,Y,
rickebr01,1913,SLA,3,12,5,6,8,N,
huggimi01,1913,SLN,1,153,51,99,8,Y,
griffcl01,1913,WS1,1,155,90,64,2,Y,
knabeot01,1914,BLF,1,160,84,70,3,Y,
carribi02,1914,BOS,1,159,91,62,2,Y,
bradlbi01,1914,BRF,1,157,77,77,5,Y,
robinwi01,1914,BRO,1,154,75,79,5,N,
stallge01,1914,BSN,1,158,94,59,1,N,
schlala01,1914,BUF,1,156,80,71,4,Y,
callani01,1914,CHA,1,157,70,84,7,N,
tinkejo01,1914,CHF,1,158,87,67,2,Y,
odayha01,1914,CHN,1,156,78,76,4,N,
herzobu01,1914,CIN,1,157,60,94,8,Y,
birmijo01,1914,CLE,1,157,51,102,8,Y,
jennihu01,1914,DET,1,157,80,73,4,N,
phillbi02,1914,IND,1,157,88,65,1,N,
stovage01,1914,KCF,1,154,67,84,6,Y,
mcgrajo01,1914,NY1,1,156,84,70,2,N,
chancfr01,1914,NYA,1,137,60,74,6,Y,
peckiro01,1914,NYA,2,20,10,10,6,Y,
mackco01,1914,PHA,1,158,99,53,1,N,
dooinre01,1914,PHI,1,154,74,80,6,Y,
clarkfr01,1914,PIT,1,158,69,85,7,Y,
gessldo01,1914,PTF,1,11,3,8,7,N,
oakesre01,1914,PTF,2,143,61,78,7,Y,
rickebr01,1914,SLA,1,159,71,82,5,Y,
brownmo01,1914,SLF,1,114,50,63,8,Y,
jonesfi01,1914,SLF,2,40,12,26,8,Y,
huggimi01,1914,SLN,1,157,81,72,3,Y,
griffcl01,1914,WS1,1,158,81,73,3,Y,
knabeot01,1915,BLF,1,155,47,107,8,Y,
carribi02,1915,BOS,1,155,101,50,1,Y,
mageele01,1915,BRF,1,118,53,64,7,Y,
ganzejo01,1915,BRF,2,35,17,18,7,N,
robinwi01,1915,BRO,1,154,80,72,3,N,
stallge01,1915,BSN,1,157,83,69,2,N,
schlala01,1915,BUF,1,41,13,28,6,N,
blairwa01,1915,BUF,2,2,1,1,6,Y,
lordha01,1915,BUF,3,110,60,49,6,Y,
rowlapa99,1915,CHA,1,156,93,61,3,N,
tinkejo01,1915,CHF,1,156,86,66,1,Y,
bresnro01,1915,CHN,1,157,73,80,4,Y,
herzobu01,1915,CIN,1,160,71,83,7,Y,
birmijo01,1915,CLE,1,28,12,16,7,N,
fohlle01,1915,CLE,2,127,45,79,7,N,
jennihu01,1915,DET,1,156,100,54,2,N,
stovage01,1915,KCF,1,153,81,72,4,Y,
phillbi02,1915,NEW,1,53,26,27,5,N,
mckecbi01,1915,NEW,2,102,54,45,5,Y,
mcgrajo01,1915,NY1,1,155,69,83,8,N,
donovbi01,1915,NYA,1,154,69,83,5,Y,
mackco01,1915,PHA,1,154,43,109,8,N,
moranpa01,1915,PHI,1,153,90,62,1,N,
clarkfr01,1915,PIT,1,157,73,81,5,Y,
oakesre01,1915,PTF,1,156,86,67,3,Y,
rickebr01,1915,SLA,1,159,63,91,6,N,
jonesfi01,1915,SLF,1,159,87,67,2,Y,
huggimi01,1915,SLN,1,157,72,81,6,Y,
griffcl01,1915,WS1,1,155,85,68,4,N,
carribi02,1916,BOS,1,156,91,63,1,Y,
robinwi01,1916,BRO,1,156,94,60,1,N,
stallge01,1916,BSN,1,158,89,63,3,N,
rowlapa99,1916,CHA,1,155,89,65,2,N,
tinkejo01,1916,CHN,1,156,67,86,5,Y,
herzobu01,1916,CIN,1,84,34,49,7,Y,
wingoiv01,1916,CIN,2,2,1,1,7,Y,
mathech01,1916,CIN,3,69,25,43,7,Y,
fohlle01,1916,CLE,1,157,77,77,6,N,
jennihu01,1916,DET,1,155,87,67,3,N,
mcgrajo01,1916,NY1,1,155,86,66,4,N,
donovbi01,1916,NYA,1,156,80,74,4,Y,
mackco01,1916,PHA,1,154,36,117,8,N,
moranpa01,1916,PHI,1,154,91,62,2,N,
callani01,1916,PIT,1,157,65,89,6,N,
jonesfi01,1916,SLA,1,158,79,75,5,N,
huggimi01,1916,SLN,1,153,60,93,7,Y,
griffcl01,1916,WS1,1,159,76,77,7,N,
barryja01,1917,BOS,1,157,90,62,2,Y,
robinwi01,1917,BRO,1,156,70,81,7,N,
stallge01,1917,BSN,1,158,72,81,6,N,
rowlapa99,1917,CHA,1,156,100,54,1,N,
mitchfr01,1917,CHN,1,157,74,80,5,N,
mathech01,1917,CIN,1,157,78,76,4,N,
fohlle01,1917,CLE,1,156,88,66,3,N,
jennihu01,1917,DET,1,155,78,75,4,N,
mcgrajo01,1917,NY1,1,158,98,56,1,N,
donovbi01,1917,NYA,1,155,71,82,6,N,
mackco01,1917,PHA,1,154,55,98,8,N,
moranpa01,1917,PHI,1,155,87,65,2,N,
callani01,1917,PIT,1,61,20,40,8,N,
wagneho01,1917,PIT,2,5,1,4,8,Y,
bezdehu99,1917,PIT,3,91,30,59,8,N,
jonesfi01,1917,SLA,1,155,57,97,7,N,
huggimi01,1917,SLN,1,154,82,70,3,N,
griffcl01,1917,WS1,1,158,74,79,5,N,
barroed99,1918,BOS,1,126,75,51,1,N,
robinwi01,1918,BRO,1,127,57,69,5,N,
stallge01,1918,BSN,1,124,53,71,7,N,
rowlapa99,1918,CHA,1,124,57,67,6,N,
mitchfr01,1918,CHN,1,131,84,45,1,N,
mathech01,1918,CIN,1,120,61,57,3,N,
grohhe01,1918,CIN,2,10,7,3,3,Y,
fohlle01,1918,CLE,1,129,73,54,2,N,
jennihu01,1918,DET,1,128,55,71,7,Y,
mcgrajo01,1918,NY1,1,124,71,53,2,N,
huggimi01,1918,NYA,1,126,60,63,4,N,
mackco01,1918,PHA,1,130,52,76,8,N,
moranpa01,1918,PHI,1,125,55,68,6,N,
bezdehu99,1918,PIT,1,126,65,60,4,N,
jonesfi01,1918,SLA,1,46,22,24,5,N,
austiji01,1918,SLA,2,16,7,9,5,Y,
burkeji01,1918,SLA,3,61,29,31,5,N,
hendrja01,1918,SLN,1,133,51,78,8,N,
griffcl01,1918,WS1,1,130,72,56,3,N,
barroed99,1919,BOS,1,138,66,71,6,N,
robinwi01,1919,BRO,1,141,69,71,5,N,
stallge01,1919,BSN,1,140,57,82,6,N,
gleaski01,1919,CHA,1,140,88,52,1,N,
mitchfr01,1919,CHN,1,140,75,65,3,N,
moranpa01,1919,CIN,1,140,96,44,1,N,
fohlle01,1919,CLE,1,78,44,34,2,N,
speaktr01,1919,CLE,2,61,40,21,2,Y,
jennihu01,1919,DET,1,140,80,60,4,N,
mcgrajo01,1919,NY1,1,140,87,53,2,N,
huggimi01,1919,NYA,1,141,80,59,3,N,
mackco01,1919,PHA,1,140,36,104,8,N,
coombja01,1919,PHI,1,63,18,44,8,N,
cravaga01,1919,PHI,2,75,29,46,8,Y,
bezdehu99,1919,PIT,1,139,71,68,4,N,
burkeji01,1919,SLA,1,140,67,72,5,N,
rickebr01,1919,SLN,1,138,54,83,7,N,
griffcl01,1919,WS1,1,142,56,84,7,N,
barroed99,1920,BOS,1,154,72,81,5,N,
robinwi01,1920,BRO,1,155,93,61,1,N,
stallge01,1920,BSN,1,153,62,90,7,N,
gleaski01,1920,CHA,1,154,96,58,2,N,
mitchfr01,1920,CHN,1,154,75,79,6,N,
moranpa01,1920,CIN,1,154,82,71,3,N,
speaktr01,1920,CLE,1,154,98,56,1,Y,
jennihu01,1920,DET,1,155,61,93,7,N,
mcgrajo01,1920,NY1,1,155,86,68,2,N,
huggimi01,1920,NYA,1,154,95,59,3,N,
mackco01,1920,PHA,1,156,48,106,8,N,
cravaga01,1920,PHI,1,153,62,91,8,Y,
gibsoge01,1920,PIT,1,155,79,75,4,N,
burkeji01,1920,SLA,1,154,76,77,4,N,
rickebr01,1920,SLN,1,155,75,79,5,N,
griffcl01,1920,WS1,1,153,68,84,6,N,
duffyhu01,1921,BOS,1,154,75,79,5,N,
robinwi01,1921,BRO,1,152,77,75,5,N,
mitchfr01,1921,BSN,1,153,79,74,4,N,
gleaski01,1921,CHA,1,154,62,92,7,N,
eversjo01,1921,CHN,1,96,41,55,7,N,
killebi01,1921,CHN,2,57,23,34,7,Y,
moranpa01,1921,CIN,1,153,70,83,6,N,
speaktr01,1921,CLE,1,154,94,60,2,Y,
cobbty01,1921,DET,1,154,71,82,6,Y,
mcgrajo01,1921,NY1,1,153,94,59,1,N,
huggimi01,1921,NYA,1,153,98,55,1,N,
mackco01,1921,PHA,1,155,53,100,8,N,
donovbi01,1921,PHI,1,87,25,62,8,N,
wilheka01,1921,PHI,2,67,26,41,8,Y,
gibsoge01,1921,PIT,1,154,90,63,2,N,
fohlle01,1921,SLA,1,154,81,73,3,N,
rickebr01,1921,SLN,1,154,87,66,3,N,
mcbrige01,1921,WS1,1,154,80,73,4,N,
duffyhu01,1922,BOS,1,154,61,93,8,N,
robinwi01,1922,BRO,1,155,76,78,6,N,
mitchfr01,1922,BSN,1,154,53,100,8,N,
gleaski01,1922,CHA,1,155,77,77,5,N,
killebi01,1922,CHN,1,156,80,74,5,N,
moranpa01,1922,CIN,1,156,86,68,2,N,
speaktr01,1922,CLE,1,155,78,76,4,Y,
cobbty01,1922,DET,1,155,79,75,3,Y,
mcgrajo01,1922,NY1,1,156,93,61,1,N,
huggimi01,1922,NYA,1,154,94,60,1,N,
mackco01,1922,PHA,1,155,65,89,7,N,
wilheka01,1922,PHI,1,154,57,96,7,N,
gibsoge01,1922,PIT,1,65,32,33,3,N,
mckecbi01,1922,PIT,2,90,53,36,3,N,
fohlle01,1922,SLA,1,154,93,61,2,N,
rickebr01,1922,SLN,1,154,85,69,3,N,
milancl01,1922,WS1,1,154,69,85,6,Y,
chancfr01,1923,BOS,1,154,61,91,8,N,
robinwi01,1923,BRO,1,155,76,78,6,N,
mitchfr01,1923,BSN,1,155,54,100,7,N,
gleaski01,1923,CHA,1,156,69,85,7,N,
killebi01,1923,CHN,1,154,83,71,4,N,
moranpa01,1923,CIN,1,154,91,63,2,N,
speaktr01,1923,CLE,1,153,82,71,3,Y,
cobbty01,1923,DET,1,155,83,71,2,Y,
mcgrajo01,1923,NY1,1,153,95,58,1,N,
huggimi01,1923,NYA,1,152,98,54,1,N,
mackco01,1923,PHA,1,153,69,83,6,N,
fletcar01,1923,PHI,1,155,50,104,8,N,
mckecbi01,1923,PIT,1,154,87,67,3,N,
fohlle01,1923,SLA,1,103,52,49,5,N,
austiji01,1923,SLA,2,51,22,29,5,Y,
rickebr01,1923,SLN,1,154,79,74,5,N,
bushdo01,1923,WS1,1,155,75,78,4,Y,
fohlle01,1924,BOS,1,157,67,87,7,N,
robinwi01,1924,BRO,1,154,92,62,2,N,
bancrda01,1924,BSN,1,154,53,100,8,Y,
eversjo01,1924,CHA,1,21,10,11,6,N,
walshed01,1924,CHA,2,3,1,2,6,N,
collied01,1924,CHA,3,27,14,13,6,Y,
eversjo01,1924,CHA,4,103,41,61,8,N,
killebi01,1924,CHN,1,154,81,72,5,N,
hendrja01,1924,CIN,1,153,83,70,4,N,
speaktr01,1924,CLE,1,153,67,86,6,Y,
cobbty01,1924,DET,1,156,86,68,3,Y,
mcgrajo01,1924,NY1,1,29,16,13,1,N,
jennihu01,1924,NY1,2,44,32,12,1,N,
mcgrajo01,1924,NY1,3,81,45,35,1,N,
huggimi01,1924,NYA,1,153,89,63,2,N,
mackco01,1924,PHA,1,152,71,81,5,N,
fletcar01,1924,PHI,1,152,55,96,7,N,
mckecbi01,1924,PIT,1,153,90,63,3,N,
sislege01,1924,SLA,1,153,74,78,4,Y,
rickebr01,1924,SLN,1,154,65,89,6,N,
harribu01,1924,WS1,1,156,92,62,1,Y,
fohlle01,1925,BOS,1,152,47,105,8,N,
robinwi01,1925,BRO,1,153,68,85,7,N,
bancrda01,1925,BSN,1,153,70,83,5,Y,
collied01,1925,CHA,1,154,79,75,5,Y,
killebi01,1925,CHN,1,75,33,42,8,N,
maranra01,1925,CHN,2,53,23,30,8,Y,
gibsoge01,1925,CHN,3,26,12,14,8,N,
hendrja01,1925,CIN,1,153,80,73,3,N,
speaktr01,1925,CLE,1,155,70,84,6,Y,
cobbty01,1925,DET,1,156,81,73,4,Y,
mcgrajo01,1925,NY1,1,14,10,4,2,N,
jennihu01,1925,NY1,2,32,21,11,2,N,
mcgrajo01,1925,NY1,3,106,55,51,2,N,
huggimi01,1925,NYA,1,156,69,85,7,N,
mackco01,1925,PHA,1,153,88,64,2,N,
fletcar01,1925,PHI,1,153,68,85,6,N,
mckecbi01,1925,PIT,1,153,95,58,1,N,
sislege01,1925,SLA,1,154,82,71,3,Y,
rickebr01,1925,SLN,1,38,13,25,4,N,
hornsro01,1925,SLN,2,115,64,51,4,Y,
harribu01,1925,WS1,1,152,96,55,1,Y,
fohlle01,1926,BOS,1,154,46,107,8,N,
robinwi01,1926,BRO,1,155,71,82,6,N,
bancrda01,1926,BSN,1,153,66,86,7,Y,
collied01,1926,CHA,1,155,81,72,5,Y,
mccarjo99,1926,CHN,1,155,82,72,4,N,
hendrja01,1926,CIN,1,157,87,67,2,N,
speaktr01,1926,CLE,1,154,88,66,2,Y,
cobbty01,1926,DET,1,157,79,75,6,Y,
mcgrajo01,1926,NY1,1,151,74,77,5,N,
huggimi01,1926,NYA,1,155,91,63,1,N,
mackco01,1926,PHA,1,150,83,67,3,N,
fletcar01,1926,PHI,1,152,58,93,8,N,
mckecbi01,1926,PIT,1,157,84,69,3,N,
sislege01,1926,SLA,1,155,62,92,7,Y,
hornsro01,1926,SLN,1,156,89,65,1,Y,
harribu01,1926,WS1,1,152,81,69,4,Y,
carribi02,1927,BOS,1,154,51,103,8,N,
robinwi01,1927,BRO,1,154,65,88,6,N,
bancrda01,1927,BSN,1,155,60,94,7,Y,
schalra01,1927,CHA,1,153,70,83,5,Y,
mccarjo99,1927,CHN,1,153,85,68,4,N,
hendrja01,1927,CIN,1,153,75,78,5,N,
mccalja99,1927,CLE,1,153,66,87,6,N,
moriage02,1927,DET,1,156,82,71,4,N,
mcgrajo01,1927,NY1,1,122,70,52,3,N,
hornsro01,1927,NY1,2,33,22,10,3,Y,
huggimi01,1927,NYA,1,155,110,44,1,N,
mackco01,1927,PHA,1,155,91,63,2,N,
mcinnst01,1927,PHI,1,155,51,103,8,Y,
bushdo01,1927,PIT,1,156,94,60,1,N,
howleda01,1927,SLA,1,155,59,94,7,N,
ofarrbo01,1927,SLN,1,153,92,61,2,Y,
harribu01,1927,WS1,1,157,85,69,3,Y,
carribi02,1928,BOS,1,154,57,96,8,N,
robinwi01,1928,BRO,1,155,77,76,6,N,
slattja01,1928,BSN,1,31,11,20,7,N,
hornsro01,1928,BSN,2,122,39,83,7,Y,
schalra01,1928,CHA,1,75,32,42,5,Y,
blackle01,1928,CHA,2,80,40,40,5,N,
mccarjo99,1928,CHN,1,154,91,63,3,N,
hendrja01,1928,CIN,1,153,78,74,5,N,
peckiro01,1928,CLE,1,155,62,92,7,N,
moriage02,1928,DET,1,154,68,86,6,N,
mcgrajo01,1928,NY1,1,155,93,61,2,N,
huggimi01,1928,NYA,1,154,101,53,1,N,
mackco01,1928,PHA,1,153,98,55,2,N,
shottbu01,1928,PHI,1,152,43,109,8,N,
bushdo01,1928,PIT,1,152,85,67,4,N,
